T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE,posição
281786641,1627,1717,0,0,15.703748679
281788641,1623,1603,0,0,15.705139154
281790641,1595,1649,0,0,15.705139154
281792641,1582,1628,0,0,15.70522289
281794641,1645,1808,0,0,15.705557836
281796641,1665,1844,0,0,15.705836958
281798641,1492,1820,0,0,15.705836958
281800641,1534,1675,0,0,15.705809046
281802641,1556,1666,0,0,15.7054741
281804641,1504,1661,0,0,15.705139154
281806641,1528,1699,0,0,15.704612501
281808641,1588,1769,0,0,15.704085848
281810641,1492,1589,0,0,15.685280069
281812641,1487,1752,0,0,15.664812552
281814641,1601,1687,0,0,15.661331998
281816641,1546,1654,0,0,15.661248836
281818641,1543,1573,0,0,15.661274342
281820641,1644,1737,0,0,15.661336071
281822641,1514,1633,0,0,15.661315494
281824641,1604,1681,0,0,15.661253766
281826641,1597,1625,0,0,15.661228045
281828641,1446,1737,0,0,15.661228045
281830641,1609,1806,0,0,15.661228045
281832641,1486,1632,0,0,15.661228045
281834641,1653,1789,0,0,15.661253766
281836641,1601,1591,0,0,15.661315494
281838641,1691,1688,0,0,15.661452005
281840641,1520,1759,0,0,15.661738079
281842641,1452,1581,0,0,15.661952635
281844641,1529,1711,0,0,15.661952635
281846641,1538,1671,0,0,15.662017362
281848641,1481,1589,0,0,15.662405724
281850641,1640,1768,0,0,15.662770366
281852641,1536,1773,0,0,15.66287409
281854641,1529,1794,0,0,15.662977814
281856641,1587,1729,0,0,15.663357838
281858641,1633,1665,0,0,15.663737863
281860641,1569,1569,0,0,15.663769531
281862641,1585,1717,0,0,15.663769531
281864641,1550,1733,0,0,15.663769531
281866641,1502,1710,0,0,15.663769531
281868641,1576,1657,0,0,15.663769531
281870641,1446,1659,0,0,15.663769531
281872641,1540,1638,0,0,15.663665365
281874641,1587,1809,0,0,15.663509115
281876641,1510,1680,0,0,15.66344401
281878641,1635,1813,0,0,15.66344401
281880641,1574,1530,0,0,15.662743352
281882641,1462,1741,0,0,15.661342035
281884641,1560,1619,0,0,15.6605246
281886641,1525,1639,0,0,15.6605246
281888641,1515,1888,0,0,15.660482799
281890641,1643,1643,0,0,15.660357398
281892641,1581,1743,0,0,15.660235352
281894641,1666,1672,0,0,15.660123371
281896641,1529,1769,0,0,15.660013026
281898641,1687,1611,0,0,15.659910862
281900641,1528,1729,0,0,15.659815271
281902641,1610,1696,0,0,15.659791998
281904641,1626,1794,0,0,15.659768725
281906641,1625,1624,0,0,15.65933744
281908641,1547,1744,0,0,15.658906155
281910641,1556,1717,0,0,15.658757965
281912641,1619,1734,0,0,15.658635511
281914641,1518,1706,0,0,15.658615102
281916641,1553,1705,0,0,15.658615102
281918641,1540,1873,0,0,15.658615102
281920641,1492,1603,0,0,15.658615102
281922641,1551,1725,0,0,15.658696738
281924641,1513,1775,0,0,15.658819192
281926641,1573,1645,0,0,15.659766215
281928641,1508,1649,0,0,15.661302215
281930641,1487,1717,0,0,15.662070215
281932641,1545,1628,0,0,15.662070215
281934641,1489,1649,0,0,15.662070215
281936641,1530,1747,0,0,15.662070215
281938641,1534,1518,0,0,15.662070215
281940641,1550,1757,0,0,15.662070215
281942641,1484,1721,0,0,15.662031305
281944641,1637,1752,0,0,15.661875668
281946641,1628,1760,0,0,15.661727399
281948641,1501,1547,0,0,15.661615969
281950641,1637,1623,0,0,15.661505524
281952641,1605,1627,0,0,15.661405915
281954641,1454,1653,0,0,15.661306306
281956641,1524,1817,0,0,15.661306306
281958641,1559,1692,0,0,15.661306306
281960641,1461,1692,0,0,15.661306306
281962641,1524,1635,0,0,15.661306306
281964641,1504,1732,0,0,15.661426388
281966641,1528,1701,0,0,15.661570487
281968641,1416,1672,0,0,15.661606512
281970641,1605,1699,0,0,15.661606512
281972641,1561,1804,0,0,15.661500236
281974641,1529,1635,0,0,15.661340821
281976641,1653,1737,0,0,15.661274398
281978641,1561,1654,0,0,15.661274398
281980641,1601,1679,0,0,15.661033061
281982641,1530,1731,0,0,15.660550386
281984641,1562,1679,0,0,15.660268826
281986641,1579,1666,0,0,15.660268826
281988641,1502,1610,0,0,15.660268826
281990641,1600,1658,0,0,15.660268826
281992641,1534,1619,0,0,15.660268826
281994641,1556,1762,0,0,15.660268826
281996641,1619,1739,0,0,15.660836864
281998641,1564,1721,0,0,15.664245091
282000641,1600,1665,0,0,15.6673693
282002641,1489,1638,0,0,15.6673693
282004641,1569,1768,0,0,15.6673693
282006641,1561,1688,0,0,15.6673693
282008641,1613,1738,0,0,15.6673693
282010641,1522,1812,0,0,15.6673693
282012641,1512,1793,0,0,15.6673693
282014641,1630,1701,0,0,15.66676551
282016641,1614,1796,0,0,15.666040962
282018641,1531,1699,0,0,15.665859825
282020641,1533,1574,0,0,15.665859825
282022641,1597,1686,0,0,15.665859825
282024641,1548,1733,0,0,15.665859825
282026641,1674,1739,0,0,15.665859825
282028641,1518,1887,0,0,15.665859825
282030641,1581,1681,0,0,15.675836343
282032641,1573,1728,0,0,15.69578938
282034641,1591,1604,0,0,15.707471969
282036641,1544,1663,0,0,15.707575932
282038641,1538,1653,0,0,15.707755335
282040641,1559,1653,0,0,15.70808562
282042641,1627,1815,0,0,15.708480171
282044641,1564,1641,0,0,15.70906752
282046641,1499,1617,0,0,15.709814278
282048641,1488,1752,0,0,15.711358076
282050641,1541,1710,0,0,15.713015887
282052641,1476,1769,0,0,15.715927843
282054641,1628,1721,0,0,15.718839799
282056641,1628,1657,0,0,15.744798425
282058641,1614,1741,0,0,15.770757051
282060641,1537,1706,0,0,15.774293684
282062641,1616,1640,0,0,15.775791955
282064641,1573,1778,0,0,15.776531124
282066641,1524,1662,0,0,15.777118474
282068641,1536,1656,0,0,15.778661272
282070641,1500,1778,0,0,15.780522553
282072641,1427,1767,0,0,15.790291558
282074641,1515,1709,0,0,15.804014425
282076641,1499,1693,0,0,15.821867452
282078641,1617,1751,0,0,15.842670592
282080641,1564,1637,0,0,15.853882456
282082641,1538,1653,0,0,15.855503043
282084641,1524,1745,0,0,15.871073976
282086641,1633,1633,0,0,15.906175394
282088641,1549,1605,0,0,15.940807893
282090641,1544,1769,0,0,15.974502555
282092641,1535,1754,0,0,16.013386029
282094641,1598,1675,0,0,16.067835941
282096641,1499,1617,0,0,16.125486323
282098641,1579,1641,0,0,16.199139058
282100641,1524,1736,0,0,16.274398405
282102641,1513,1747,0,0,16.367330468
282104641,1564,1626,0,0,16.460262532
282106641,1544,1681,0,0,16.556657945
282108641,1561,1750,0,0,16.653053358
282110641,1483,1553,0,0,16.775932971
282112641,1536,1777,0,0,16.901220238
282114641,1564,1778,0,0,18.151871981
282116641,1508,1820,0,0,19.627596618
282118641,1709,1593,0,0,20.477934028
282120641,1573,1600,0,0,21.119809028
282122641,1523,1666,0,0,22.014461806
282124641,1538,1712,0,0,23.035503472
282126641,1540,1859,0,0,24.241501736
282128641,1483,1733,0,0,25.579611855
282130641,1563,1704,0,0,26.253955725
282132641,1599,1722,0,0,26.264533345
282134641,1538,1773,0,0,26.271700052
282136641,1574,1728,0,0,26.274091479
282138641,1650,1749,0,0,26.280317552
282140641,1516,1667,0,0,26.294212915
282142641,1576,1605,0,0,26.304634437
282144641,1457,1595,0,0,26.304634437
282146641,1577,1721,0,0,26.302318543
282148641,1591,1504,0,0,26.28842318
282150641,1653,1674,0,0,26.275685764
282152641,1523,1761,0,0,26.275685764
282154641,1605,1674,255,0,26.275685764
282156641,1578,1809,255,0,26.275685764
282158641,1563,1572,255,0,26.275685764
282160641,1454,1512,255,0,26.254493485
282162641,1486,1505,255,0,26.231374636
282164641,1505,1445,255,0,26.214637897
282166641,1457,1456,255,0,26.199177579
282168641,1575,1508,255,0,26.192493534
282170641,1512,1410,255,0,26.188734914
282172641,1524,1272,255,0,26.189987787
282174641,1479,1268,255,0,26.193746408
282176641,1451,1324,255,0,26.204331019
282178641,1460,1261,255,0,26.219791336
282180641,1403,1213,255,0,26.227521495
282182641,1500,1194,255,0,26.227521495
282184641,1361,1232,255,0,26.230044455
282186641,1476,1207,255,0,26.236099561
282188641,1337,1113,255,0,26.240136298
282190641,1423,1222,255,0,26.240136298
282192641,1417,1020,255,0,26.240136298
282194641,1371,1064,255,0,26.240136298
282196641,1352,996,255,0,26.240136298
282198641,1495,1026,255,0,26.240136298
282200641,1371,1072,255,0,26.23985955
282202641,1371,1003,255,0,26.236538571
282204641,1371,1006,255,0,26.233217593
282206641,1476,1060,255,0,26.233217593
282208641,1410,861,255,0,26.233217593
282210641,1305,966,255,0,26.233217593
282212641,1464,1026,255,0,26.233217593
282214641,1293,953,255,0,26.233217593
282216641,1312,1071,255,0,26.233217593
282218641,1420,1067,255,0,26.236349103
282220641,1422,1077,255,0,26.24052445
282222641,1481,1064,255,0,26.243988518
282224641,1468,1040,255,0,26.247096946
282226641,1472,1017,255,0,26.248392124
282228641,1437,1051,255,0,26.248392124
282230641,1359,961,255,0,26.248392124
282232641,1428,860,255,0,26.248392124
282234641,1406,1035,255,0,26.248392124
282236641,1364,948,255,0,26.248392124
282238641,1414,1024,255,0,26.235732718
282240641,1420,1092,255,0,26.197754498
282242641,1426,1016,255,0,25.868645833
282244641,1371,981,255,0,24.666145833
282246641,1316,1023,255,0,23.6023125
282248641,1326,1056,255,0,23.2318125
282250641,1367,971,255,0,22.854
282252641,1349,961,255,0,22.39575
282254641,1416,935,255,0,21.9375
282256641,1423,1021,255,0,21.341279762
282258641,1371,1087,255,0,20.745059524
282260641,1364,928,255,0,20.184305556
282262641,1344,1051,255,0,19.626775794
282264641,1245,986,255,0,18.986168981
282266641,1215,948,255,0,18.328946759
282268641,1249,846,255,0,17.719797454
282270641,1336,1053,255,0,17.126672454
282272641,1274,912,255,0,16.92896412
282274641,1359,897,255,0,16.92896412
282276641,1284,924,255,0,16.912638889
282278641,1235,918,255,0,16.884652778
282280641,1112,915,255,0,16.853055556
282282641,1104,1200,255,0,16.817847222
282284641,1123,1341,255,0,16.797309028
282286641,1109,1371,255,0,16.797309028
282288641,1143,1354,255,0,16.818373843
282290641,1144,1264,255,0,16.881568287
282292641,1137,1364,255,0,16.929094786
282294641,1055,1308,255,0,16.929617446
282296641,1051,1244,255,0,16.95924598
282298641,1140,1344,255,0,17.134403874
282300641,1139,1305,255,0,17.32335119
282302641,1117,1492,255,0,17.663982143
282304641,1075,1359,0,0,18.004613095
282306641,1026,1259,0,0,18.196411967
282308641,1142,1457,0,0,18.38821084
282310641,1159,1300,0,0,18.576329153
282312641,1203,1425,0,0,18.76411287
282314641,1254,1483,0,0,18.795410156
282316641,1183,1584,0,0,18.795410156
282318641,1281,1604,0,0,18.795410156
282320641,1269,1461,0,0,18.795410156
282322641,1286,1609,0,0,18.795410156
282324641,1284,1709,0,0,18.795410156
282326641,1371,1684,0,0,18.727278646
282328641,1307,1513,0,0,18.610481771
282330641,1284,1547,0,0,18.469479167
282332641,1398,1531,0,0,18.304270833
282334641,1404,1581,0,0,18.116112013
282336641,1560,1637,0,0,17.895822511
282338641,1386,1624,0,0,17.702779023
282340641,1409,1552,0,0,17.564227562
282342641,1462,1659,0,0,17.443551239
282344641,1359,1681,0,0,17.376500329
282346641,1454,1641,0,0,17.235045876
282348641,1480,1679,0,0,16.721573714
282350641,1414,1685,0,0,16.24895943
282352641,1461,1497,0,0,16.225781798
282354641,1369,1710,0,0,16.202604167
282356641,1482,1636,0,0,16.202604167
282358641,1589,1753,0,0,16.202604167
282360641,1436,1694,0,0,16.202604167
282362641,1586,1786,0,0,16.202604167
282364641,1492,1728,0,0,16.22191886
282366641,1574,1770,0,0,16.245096491
282368641,1544,1712,0,0,16.257557468
282370641,1512,1828,0,0,16.266446226
282372641,1531,1732,0,0,16.269409145
282374641,1500,1780,0,0,16.269409145
282376641,1511,1679,0,0,16.269409145
282378641,1598,1789,0,0,16.269409145
282380641,1456,1778,0,0,16.269409145
282382641,1636,1510,0,0,16.269409145
282384641,1599,1629,0,0,16.253548149
282386641,1523,1786,0,0,16.21548176
282388641,1602,1693,0,0,16.145351563
282390641,1474,1673,0,0,16.01109375
282392641,1615,1717,0,0,15.894170436
282394641,1615,1795,0,0,15.829250617
282396641,1607,1751,0,0,15.775150768
282398641,1626,1728,0,0,15.775150768
282400641,1501,1718,0,0,15.775150768
282402641,1593,1692,0,0,15.775150768
282404641,1602,1720,0,0,15.775150768
282406641,1585,1664,0,0,15.775150768
282408641,1481,1833,0,0,15.775150768
282410641,1512,1836,0,0,15.775150768
282412641,1547,1601,0,0,15.775150768
282414641,1713,1780,0,0,15.775150768
282416641,1614,1621,0,0,15.775150768
282418641,1569,1794,0,0,15.775150768
282420641,1555,1793,0,0,15.775150768
282422641,1548,1569,0,0,15.762662223
282424641,1605,1617,0,0,15.743929407
282426641,1585,1719,0,0,15.735452037
282428641,1501,1691,0,0,15.734299984
282430641,1615,1569,0,0,15.733723958
282432641,1577,1706,0,0,15.733723958
282434641,1512,1625,0,0,15.733723958
282436641,1561,1794,0,0,15.733723958
282438641,1597,1748,0,0,15.733723958
282440641,1603,1705,0,0,15.733723958
282442641,1501,1635,0,0,15.733723958
282444641,1525,1672,0,0,15.733723958
282446641,1512,1637,0,0,15.733416193
282448641,1547,1653,0,0,15.731569602
282450641,1539,1831,0,0,15.729618753
282452641,1610,1630,0,0,15.726521061
282454641,1538,1674,0,0,15.723423369
282456641,1576,1743,0,0,15.720797776
282458641,1536,1628,0,0,15.718172183
282460641,1529,1700,0,0,15.717953384
282462641,1523,1716,0,0,15.717953384
282464641,1512,1707,0,0,15.717953384
282466641,1674,1745,0,0,15.717953384
282468641,1648,1794,0,0,15.718698499
282470641,1613,1622,0,0,15.719691986
282472641,1598,1728,0,0,15.721111219
282474641,1539,1845,0,0,15.722743325
282476641,1602,1708,0,0,15.725093351
282478641,1527,1654,0,0,15.727956177
282480641,1658,1574,0,0,15.736990223
282482641,1504,1799,0,0,15.752195489
282484641,1478,1830,0,0,15.761104993
282486641,1550,1633,0,0,15.76120043
282488641,1552,1801,0,0,15.762748069
282490641,1590,1653,0,0,15.767200115
282492641,1645,1613,0,0,15.771351243
282494641,1594,1693,0,0,15.774599618
282496641,1686,1556,0,0,15.777373366
282498641,1629,1677,0,0,15.777773971
282500641,1613,1748,0,0,15.778141192
282502641,1572,1889,0,0,15.778141192
282504641,1494,1613,0,0,15.778141192
282506641,1553,1619,0,0,15.778165922
282508641,1565,1692,0,0,15.778190653
282510641,1606,1738,0,0,15.778170044
282512641,1552,1703,0,0,15.778145314
282514641,1513,1794,0,0,15.778141192
282516641,1527,1841,0,0,15.778141192
282518641,1475,1820,0,0,15.777385363
282520641,1473,1585,0,0,15.776377591
282522641,1590,1679,0,0,15.771224598
282524641,1636,1869,0,0,15.763998994
282526641,1589,1645,0,0,15.760988326
282528641,1607,1696,0,0,15.760988326
282530641,1564,1749,0,0,15.760988326
282532641,1491,1590,0,0,15.760988326
282534641,1531,1681,0,0,15.760988326
282536641,1625,1718,0,0,15.760988326
282538641,1552,1857,0,0,15.761493177
282540641,1546,1745,0,0,15.76300773
282542641,1602,1555,0,0,15.764188732
282544641,1542,1649,0,0,15.764369081
282546641,1484,1667,0,0,15.764737971
282548641,1586,1653,0,0,15.766049568
282550641,1491,1794,0,0,15.767368261
282552641,1464,1794,0,0,15.768764997
282554641,1573,1830,0,0,15.770161732
282556641,1652,1640,0,0,15.770161732
282558641,1608,1773,0,0,15.770161732
282560641,1512,1512,0,0,15.770161732
282562641,1560,1704,0,0,15.770161732
282564641,1462,1566,0,0,15.770256762
282566641,1461,1669,0,0,15.770370797
282568641,1503,1730,0,0,15.772635963
282570641,1617,1789,0,0,15.775618173
282572641,1529,1773,0,0,15.776782919
282574641,1523,1764,0,0,15.777038934
282576641,1533,1717,0,0,15.777376025
282578641,1576,1717,0,0,15.777771028
282580641,1710,1595,0,0,15.777968529
282582641,1619,1821,0,0,15.777968529
282584641,1516,1652,0,0,15.777968529
282586641,1589,1591,0,0,15.777968529
282588641,1513,1685,0,0,15.777981559
282590641,1607,1729,0,0,15.778020648
282592641,1628,1821,0,0,15.778049965
282594641,1520,1730,0,0,15.778049965
282596641,1625,1733,0,0,15.77804345
282598641,1540,1714,0,0,15.778004361
282600641,1524,1740,0,0,15.777946832
282602641,1532,1659,0,0,15.777686457
282604641,1585,1692,0,0,15.777426083
282606641,1658,1576,0,0,15.776761563
282608641,1571,1730,0,0,15.776097043
282610641,1613,1725,0,0,15.776041667
282612641,1464,1821,0,0,15.776041667
282614641,1525,1748,0,0,15.776041667
282616641,1492,1666,0,0,15.776041667
282618641,1615,1729,0,0,15.775776721
282620641,1536,1694,0,0,15.77542346
282622641,1585,1687,0,0,15.774828266
282624641,1538,1842,0,0,15.774112104
282626641,1569,1679,0,0,15.773813704
282628641,1589,1797,0,0,15.773813704
282630641,1557,1753,0,0,15.773813704
282632641,1560,1702,0,0,15.773813704
282634641,1581,1702,0,0,15.774259296
282636641,1500,1606,0,0,15.775328719
282638641,1576,1666,0,0,15.776041667
282640641,1582,1717,0,0,15.776041667
282642641,1675,1745,0,0,15.77606449
282644641,1508,1713,0,0,15.776155782
282646641,1625,1741,0,0,15.776246736
282648641,1524,1656,0,0,15.776335999
282650641,1671,1748,0,0,15.776418524
282652641,1477,1795,0,0,15.776426922
282654641,1597,1695,0,0,15.77643532
282656641,1565,1614,0,0,15.776645956
282658641,1627,1721,0,0,15.776856593
282660641,1536,1656,0,0,15.778620888
282662641,1575,1717,0,0,15.780526424
282664641,1552,1795,0,0,15.780844013
282666641,1531,1768,0,0,15.780844013
282668641,1633,1833,0,0,15.780896088
282670641,1487,1614,0,0,15.780965522
282672641,1502,1667,0,0,15.780988666
282674641,1633,1743,0,0,15.780988666
282676641,1538,1692,0,0,15.780988666
282678641,1552,1708,0,0,15.780988666
282680641,1560,1786,0,0,15.780988666
282682641,1645,1758,0,0,15.780988666
282684641,1607,1669,0,0,15.781214544
282686641,1624,1689,0,0,15.781756651
282688641,1627,1705,0,0,15.782118056
282690641,1569,1745,0,0,15.782118056
282692641,1663,1713,0,0,15.782118056
282694641,1633,1633,0,0,15.782118056
282696641,1557,1556,0,0,15.781651017
282698641,1641,1656,0,0,15.778848787
282700641,1491,1716,0,0,15.776279815
282702641,1536,1623,0,0,15.77627668
282704641,1619,1654,0,0,15.776273545
282706641,1574,1641,0,0,15.776273545
282708641,1516,1721,0,0,15.776273545
282710641,1573,1605,0,0,15.776036518
282712641,1582,1615,0,0,15.775777943
282714641,1564,1731,0,0,15.775734847
282716641,1641,1649,0,0,15.775734847
282718641,1606,1659,0,0,15.775734847
282720641,1666,1651,0,0,15.775734847
282722641,1531,1790,0,0,15.77590723
282724641,1589,1732,0,0,15.776165805
282726641,1529,1802,0,0,15.776281535
282728641,1565,1613,0,0,15.776295234
282730641,1510,1697,0,0,15.777173509
282732641,1648,1709,0,0,15.778916361
282734641,1479,1670,0,0,15.779933024
282736641,1520,1685,0,0,15.779933024
282738641,1573,1705,0,0,15.779933024
282740641,1563,1692,0,0,15.779933024
282742641,1589,1693,0,0,15.779933024
282744641,1601,1616,0,0,15.779933024
282746641,1581,1793,0,0,15.779600882
282748641,1595,1773,0,0,15.777608031
282750641,1640,1617,0,0,15.775769825
282752641,1639,1730,0,0,15.775632728
282754641,1641,1601,0,0,15.775495632
282756641,1655,1725,0,0,15.775495632
282758641,1665,1630,0,0,15.775495632
282760641,1589,1743,0,0,15.775102714
282762641,1574,1639,0,0,15.774674077
282764641,1569,1854,0,0,15.774602637
282766641,1544,1692,0,0,15.774602637
282768641,1528,1837,0,0,15.774602637
282770641,1554,1850,0,0,15.774602637
282772641,1553,1617,0,0,15.774602637
282774641,1630,1739,0,0,15.774602637
282776641,1632,1736,0,0,15.773272814
282778641,1565,1811,0,0,15.770993119
282780641,1504,1805,0,0,15.771025986
282782641,1623,1808,0,0,15.773371416
282784641,1551,1820,0,0,15.774739583
282786641,1504,1718,0,0,15.774739583
282788641,1521,1666,0,0,15.774739583
282790641,1677,1742,0,0,15.774739583
282792641,1538,1537,0,0,15.774739583
282794641,1499,1805,0,0,15.774739583
282796641,1554,1607,0,0,15.774717781
282798641,1609,1629,0,0,15.774586967
282800641,1540,1744,0,0,15.774467054
282802641,1566,1742,0,0,15.774467054
282804641,1488,1767,0,0,15.774467054
282806641,1591,1719,0,0,15.774467054
282808641,1577,1768,0,0,15.774467054
282810641,1629,1771,0,0,15.774467054
282812641,1595,1695,0,0,15.774467054
282814641,1649,1561,0,0,15.774467054
282816641,1533,1662,0,0,15.774467054
282818641,1629,1831,0,0,15.774467054
282820641,1592,1651,0,0,15.774467054
282822641,1548,1799,0,0,15.77497093
282824641,1585,1743,0,0,15.775726744
282826641,1572,1645,0,0,15.776041667
282828641,1502,1791,0,0,15.776041667
