T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
3991365258,1500,1696,0,0
3991367258,1500,1692,0,0
3991369258,1487,1687,0,0
3991371258,1495,1694,0,0
3991373258,1488,1690,0,0
3991375258,1488,1692,0,0
3991377258,1500,1691,0,0
3991379258,1494,1689,0,0
3991381258,1492,1688,0,0
3991383258,1489,1692,0,0
3991385258,1492,1692,0,0
3991387258,1496,1693,0,0
3991389258,1499,1690,0,0
3991391258,1496,1696,0,0
3991393258,1488,1692,0,0
3991395258,1497,1688,0,0
3991397258,1496,1697,0,0
3991399258,1499,1688,0,0
3991401258,1492,1692,0,0
3991403258,1492,1692,0,0
3991405258,1497,1693,0,0
3991407258,1492,1694,0,0
3991409258,1491,1686,0,0
3991411258,1498,1691,0,0
3991413258,1488,1687,0,0
3991415258,1496,1681,0,0
3991417258,1497,1691,0,0
3991419258,1494,1692,0,0
3991421258,1492,1692,0,0
3991423258,1497,1685,0,0
3991425258,1496,1689,0,0
3991427258,1490,1692,0,0
3991429258,1492,1688,0,0
3991431258,1494,1687,0,0
3991433258,1496,1685,0,0
3991435258,1492,1689,0,0
3991437258,1492,1692,0,0
3991439258,1499,1693,0,0
3991441258,1492,1692,0,0
3991443258,1494,1692,0,0
3991445258,1492,1687,0,0
3991447258,1500,1692,0,0
3991449258,1492,1680,0,0
3991451258,1500,1692,0,0
3991453258,1492,1692,0,0
3991455258,1489,1692,0,0
3991457258,1489,1690,0,0
3991459258,1491,1685,0,0
3991461258,1495,1692,0,0
3991463258,1492,1687,0,0
3991465258,1487,1688,0,0
3991467258,1491,1686,0,0
3991469258,1496,1690,0,0
3991471258,1486,1693,0,0
3991473258,1492,1692,0,0
3991475258,1487,1692,0,0
3991477258,1496,1693,0,0
3991479258,1492,1692,0,0
3991481258,1489,1689,0,0
3991483258,1500,1684,0,0
3991485258,1487,1690,0,0
3991487258,1497,1687,0,0
3991489258,1496,1691,0,0
3991491258,1488,1692,0,0
3991493258,1491,1692,0,0
3991495258,1488,1699,0,0
3991497258,1496,1691,0,0
3991499258,1488,1681,0,0
3991501258,1491,1691,0,0
3991503258,1498,1686,0,0
3991505258,1494,1693,0,0
3991507258,1497,1696,0,0
3991509258,1496,1691,0,0
3991511258,1496,1687,0,0
3991513258,1491,1692,0,0
3991515258,1496,1697,0,0
3991517258,1492,1693,0,0
3991519258,1488,1690,0,0
3991521258,1494,1692,0,0
3991523258,1495,1692,0,0
3991525258,1489,1690,0,0
