frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
684,40.42560648899189,40.42560648899189,509.0,275.0,79.0,430.0,196.0,588.0,354.0,0.7023013065223238,True,hough,157,44,472,359,16.919968787264995,1.0
685,40.484708252864685,40.484708252864685,508.0,268.0,80.0,428.0,188.0,588.0,348.0,0.6935516972766005,True,hough,157,44,472,359,16.919968787264995,1.0
686,40.54381001673748,40.54381001673748,515.0,256.0,75.0,440.0,181.0,590.0,331.0,0.7341414147689485,True,hough,157,44,472,359,16.919968787264995,1.0
687,40.60291178061027,40.60291178061027,514.0,240.0,76.0,438.0,164.0,590.0,316.0,0.7265762683539705,True,hough,157,44,472,359,16.919968787264995,1.0
688,40.66201354448307,40.66201354448307,533.0,204.0,69.0,464.0,135.0,602.0,273.0,0.6863054042803184,True,hough,157,44,472,359,16.919968787264995,1.0
689,40.72111530835586,40.72111530835586,533.0,205.0,72.0,461.0,133.0,605.0,277.0,0.669399220264664,True,hough,157,44,472,359,16.919968787264995,1.0
690,40.78021707222866,40.78021707222866,536.0,203.0,70.0,466.0,133.0,606.0,273.0,0.6888199579689835,True,hough,157,44,472,359,16.919968787264995,1.0
691,40.839318836101455,40.839318836101455,534.0,199.0,70.0,464.0,129.0,604.0,269.0,0.681801476049448,True,hough,157,44,472,359,16.919968787264995,1.0
692,40.89842059997425,40.89842059997425,536.0,203.0,70.0,466.0,133.0,606.0,273.0,0.6783339438469489,True,hough,157,44,472,359,16.919968787264995,1.0
693,40.95752236384705,40.95752236384705,533.0,201.0,70.0,463.0,131.0,603.0,271.0,0.6778260744987282,True,hough,157,44,472,359,16.919968787264995,1.0
694,41.01662412771984,41.01662412771984,532.0,199.0,68.0,464.0,131.0,600.0,267.0,0.6826955325416835,True,hough,157,44,472,359,16.919968787264995,1.0
695,41.07572589159263,41.07572589159263,533.0,198.0,70.0,463.0,128.0,603.0,268.0,0.6731419947587205,True,hough,157,44,472,359,16.919968787264995,1.0
696,41.13482765546543,41.13482765546543,533.0,198.0,71.0,462.0,127.0,604.0,269.0,0.6673708847872859,True,hough,157,44,472,359,16.919968787264995,1.0
697,41.193929419338225,41.193929419338225,532.0,199.0,68.0,464.0,131.0,600.0,267.0,0.6817013013435167,True,hough,157,44,472,359,16.919968787264995,1.0
698,41.25303118321102,41.25303118321102,534.0,199.0,71.0,463.0,128.0,605.0,270.0,0.6670538476138508,True,hough,157,44,472,359,16.919968787264995,1.0
699,41.31213294708382,41.31213294708382,536.0,202.0,70.0,466.0,132.0,606.0,272.0,0.6757132809327231,True,hough,157,44,472,359,16.919968787264995,1.0
700,41.371234710956614,41.371234710956614,534.0,198.0,70.0,464.0,128.0,604.0,268.0,0.6732528907400885,True,hough,157,44,472,359,16.919968787264995,1.0
701,41.4303364748294,41.4303364748294,533.0,198.0,68.0,465.0,130.0,601.0,266.0,0.6816575030589493,True,hough,157,44,472,359,16.919968787264995,1.0
702,41.4894382387022,41.4894382387022,536.0,199.0,68.0,468.0,131.0,604.0,267.0,0.6882378624346888,True,hough,157,44,472,359,16.919968787264995,1.0
703,41.548540002574995,41.548540002574995,536.0,197.0,71.0,465.0,126.0,607.0,268.0,0.6635553780622407,True,hough,157,44,472,359,16.919968787264995,1.0
704,41.60764176644779,41.60764176644779,536.0,198.0,70.0,466.0,128.0,606.0,268.0,0.6723366739964471,True,hough,157,44,472,359,16.919968787264995,1.0
705,41.66674353032059,41.66674353032059,536.0,198.0,69.0,467.0,129.0,605.0,267.0,0.6796980520277578,True,hough,157,44,472,359,16.919968787264995,1.0
706,41.725845294193384,41.725845294193384,537.0,201.0,69.0,468.0,132.0,606.0,270.0,0.6838114657389509,True,hough,157,44,472,359,16.919968787264995,1.0
707,41.78494705806618,41.78494705806618,538.0,201.0,69.0,469.0,132.0,607.0,270.0,0.6841539897978755,True,hough,157,44,472,359,16.919968787264995,1.0
708,41.84404882193897,41.84404882193897,538.0,195.0,71.0,467.0,124.0,609.0,266.0,0.6608900961460216,True,hough,157,44,472,359,16.919968787264995,1.0
709,41.903150585811765,41.903150585811765,538.0,198.0,69.0,469.0,129.0,607.0,267.0,0.6799350686686505,True,hough,157,44,472,359,16.919968787264995,1.0
710,41.96225234968456,41.96225234968456,538.0,198.0,69.0,469.0,129.0,607.0,267.0,0.6794514636271958,True,hough,157,44,472,359,16.919968787264995,1.0
711,42.02135411355736,42.02135411355736,538.0,198.0,69.0,469.0,129.0,607.0,267.0,0.6773027593398082,True,hough,157,44,472,359,16.919968787264995,1.0
712,42.080455877430154,42.080455877430154,537.0,197.0,69.0,468.0,128.0,606.0,266.0,0.678107433139223,True,hough,157,44,472,359,16.919968787264995,1.0
713,42.13955764130295,42.13955764130295,537.0,197.0,69.0,468.0,128.0,606.0,266.0,0.6783762638302391,True,hough,157,44,472,359,16.919968787264995,1.0
714,42.19865940517574,42.19865940517574,539.0,199.0,70.0,469.0,129.0,609.0,269.0,0.6725737269910659,True,hough,157,44,472,359,16.919968787264995,1.0
715,42.257761169048536,42.257761169048536,538.0,198.0,70.0,468.0,128.0,608.0,268.0,0.6725026353266632,True,hough,157,44,472,359,16.919968787264995,1.0
716,42.31686293292133,42.31686293292133,536.0,197.0,69.0,467.0,128.0,605.0,266.0,0.6765992448414944,True,hough,157,44,472,359,16.919968787264995,1.0
717,42.37596469679413,42.37596469679413,536.0,198.0,69.0,467.0,129.0,605.0,267.0,0.6778878368385983,True,hough,157,44,472,359,16.919968787264995,1.0
718,42.435066460666924,42.435066460666924,536.0,198.0,69.0,467.0,129.0,605.0,267.0,0.6779514632992836,True,hough,157,44,472,359,16.919968787264995,1.0
719,42.49416822453972,42.49416822453972,534.0,198.0,68.0,466.0,130.0,602.0,266.0,0.6815289841574212,True,hough,157,44,472,359,16.919968787264995,1.0
720,42.55326998841252,42.55326998841252,537.0,199.0,68.0,469.0,131.0,605.0,267.0,0.6858960837376877,True,hough,157,44,472,359,16.919968787264995,1.0
721,42.612371752285306,42.612371752285306,536.0,198.0,69.0,467.0,129.0,605.0,267.0,0.6780770045185138,True,hough,157,44,472,359,16.919968787264995,1.0
722,42.6714735161581,42.6714735161581,537.0,198.0,71.0,466.0,127.0,608.0,269.0,0.664351976914265,True,hough,157,44,472,359,16.919968787264995,1.0
723,42.7305752800309,42.7305752800309,538.0,198.0,71.0,467.0,127.0,609.0,269.0,0.6625221502514176,True,hough,157,44,472,359,16.919968787264995,1.0
724,42.789677043903694,42.789677043903694,545.0,187.0,84.0,461.0,103.0,629.0,271.0,0.5362543682949792,True,hough,157,44,472,359,16.919968787264995,1.0
725,42.84877880777649,42.84877880777649,536.0,199.0,70.0,466.0,129.0,606.0,269.0,0.6714076244022388,True,hough,157,44,472,359,16.919968787264995,1.0
726,42.90788057164929,42.90788057164929,537.0,198.0,71.0,466.0,127.0,608.0,269.0,0.661468554178194,True,hough,157,44,472,359,16.919968787264995,1.0
727,42.96698233552208,42.96698233552208,536.0,198.0,70.0,466.0,128.0,606.0,268.0,0.6696239028149893,True,hough,157,44,472,359,16.919968787264995,1.0
728,43.02608409939487,43.02608409939487,536.0,199.0,68.0,468.0,131.0,604.0,267.0,0.6839495625921732,True,hough,157,44,472,359,16.919968787264995,1.0
729,43.08518586326767,43.08518586326767,538.0,196.0,70.0,468.0,126.0,608.0,266.0,0.6648818831293424,True,hough,157,44,472,359,16.919968787264995,1.0
730,43.144287627140464,43.144287627140464,536.0,198.0,70.0,466.0,128.0,606.0,268.0,0.671817637883986,True,hough,157,44,472,359,16.919968787264995,1.0
731,43.20338939101326,43.20338939101326,536.0,203.0,72.0,464.0,131.0,608.0,275.0,0.6577421878931906,True,hough,157,44,472,359,16.919968787264995,1.0
732,43.26249115488606,43.26249115488606,539.0,199.0,69.0,470.0,130.0,608.0,268.0,0.6821726191507471,True,hough,157,44,472,359,16.919968787264995,1.0
733,43.32159291875885,43.32159291875885,537.0,197.0,69.0,468.0,128.0,606.0,266.0,0.6793030620028495,True,hough,157,44,472,359,16.919968787264995,1.0
734,43.38069468263165,43.38069468263165,537.0,198.0,68.0,469.0,130.0,605.0,266.0,0.6863954517716988,True,hough,157,44,472,359,16.919968787264995,1.0
735,43.43979644650444,43.43979644650444,538.0,197.0,71.0,467.0,126.0,609.0,268.0,0.6656738354496226,True,hough,157,44,472,359,16.919968787264995,1.0
736,43.498898210377234,43.498898210377234,538.0,197.0,69.0,469.0,128.0,607.0,266.0,0.6820549035582555,True,hough,157,44,472,359,16.919968787264995,1.0
737,43.55799997425003,43.55799997425003,537.0,198.0,68.0,469.0,130.0,605.0,266.0,0.6889691856430482,True,hough,157,44,472,359,16.919968787264995,1.0
738,43.61710173812283,43.61710173812283,537.0,197.0,69.0,468.0,128.0,606.0,266.0,0.6828167651294277,True,hough,157,44,472,359,16.919968787264995,1.0
739,43.67620350199562,43.67620350199562,537.0,198.0,68.0,469.0,130.0,605.0,266.0,0.6896913690010518,True,hough,157,44,472,359,16.919968787264995,1.0
740,43.73530526586842,43.73530526586842,538.0,201.0,71.0,467.0,130.0,609.0,272.0,0.6724891465674294,True,hough,157,44,472,359,16.919968787264995,1.0
741,43.794407029741215,43.794407029741215,538.0,197.0,69.0,469.0,128.0,607.0,266.0,0.6839852608908334,True,hough,157,44,472,359,16.919968787264995,1.0
742,43.853508793614004,43.853508793614004,540.0,199.0,69.0,471.0,130.0,609.0,268.0,0.6870583515559576,True,hough,157,44,472,359,16.919968787264995,1.0
743,43.9126105574868,43.9126105574868,539.0,199.0,70.0,469.0,129.0,609.0,269.0,0.6806209239482979,True,hough,157,44,472,359,16.919968787264995,1.0
744,43.9717123213596,43.9717123213596,538.0,201.0,71.0,467.0,130.0,609.0,272.0,0.6742899591899554,True,hough,157,44,472,359,16.919968787264995,1.0
745,44.03081408523239,44.03081408523239,540.0,197.0,71.0,469.0,126.0,611.0,268.0,0.6690796535094714,True,hough,157,44,472,359,16.919968787264995,1.0
746,44.08991584910519,44.08991584910519,539.0,197.0,71.0,468.0,126.0,610.0,268.0,0.671123070256427,True,hough,157,44,472,359,16.919968787264995,1.0
747,44.149017612977985,44.149017612977985,545.0,197.0,63.0,482.0,134.0,608.0,260.0,0.7307981332020865,True,hough,157,44,472,359,16.919968787264995,1.0
748,44.20811937685078,44.20811937685078,538.0,197.0,69.0,469.0,128.0,607.0,266.0,0.6823632853898162,True,hough,157,44,472,359,16.919968787264995,1.0
749,44.26722114072357,44.26722114072357,542.0,198.0,72.0,470.0,126.0,614.0,270.0,0.652191231164215,True,hough,157,44,472,359,16.919968787264995,1.0
750,44.32632290459637,44.32632290459637,538.0,198.0,69.0,469.0,129.0,607.0,267.0,0.6836713258646856,True,hough,157,44,472,359,16.919968787264995,1.0
751,44.38542466846916,44.38542466846916,538.0,197.0,69.0,469.0,128.0,607.0,266.0,0.6817650045027741,True,hough,157,44,472,359,16.919968787264995,1.0
752,44.44452643234196,44.44452643234196,539.0,198.0,71.0,468.0,127.0,610.0,269.0,0.6677798217130964,True,hough,157,44,472,359,16.919968787264995,1.0
753,44.503628196214756,44.503628196214756,538.0,198.0,69.0,469.0,129.0,607.0,267.0,0.683260955113937,True,hough,157,44,472,359,16.919968787264995,1.0
754,44.56272996008755,44.56272996008755,539.0,197.0,71.0,468.0,126.0,610.0,268.0,0.6666645117112737,True,hough,157,44,472,359,16.919968787264995,1.0
755,44.62183172396034,44.62183172396034,538.0,198.0,69.0,469.0,129.0,607.0,267.0,0.6832679445643428,True,hough,157,44,472,359,16.919968787264995,1.0
756,44.68093348783314,44.68093348783314,537.0,197.0,69.0,468.0,128.0,606.0,266.0,0.6814532714076362,True,hough,157,44,472,359,16.919968787264995,1.0
757,44.74003525170593,44.74003525170593,536.0,198.0,68.0,468.0,130.0,604.0,266.0,0.6874912892449163,True,hough,157,44,472,359,16.919968787264995,1.0
758,44.79913701557873,44.79913701557873,536.0,198.0,68.0,468.0,130.0,604.0,266.0,0.6875761991137244,True,hough,157,44,472,359,16.919968787264995,1.0
759,44.858238779451526,44.858238779451526,537.0,197.0,69.0,468.0,128.0,606.0,266.0,0.6815587214410177,True,hough,157,44,472,359,16.919968787264995,1.0
760,44.91734054332432,44.91734054332432,537.0,197.0,70.0,467.0,127.0,607.0,267.0,0.6755576684698235,True,hough,157,44,472,359,16.919968787264995,1.0
761,44.97644230719712,44.97644230719712,537.0,197.0,70.0,467.0,127.0,607.0,267.0,0.6756762156935656,True,hough,157,44,472,359,16.919968787264995,1.0
762,45.03554407106991,45.03554407106991,539.0,197.0,71.0,468.0,126.0,610.0,268.0,0.6663842276188852,True,hough,157,44,472,359,16.919968787264995,1.0
763,45.0946458349427,45.0946458349427,540.0,202.0,69.0,471.0,133.0,609.0,271.0,0.6867009615934838,True,hough,157,44,472,359,16.919968787264995,1.0
764,45.1537475988155,45.1537475988155,539.0,199.0,70.0,469.0,129.0,609.0,269.0,0.6780571232052075,True,hough,157,44,472,359,16.919968787264995,1.0
765,45.212849362688296,45.212849362688296,539.0,199.0,70.0,469.0,129.0,609.0,269.0,0.6787875402337896,True,hough,157,44,472,359,16.919968787264995,1.0
766,45.27195112656109,45.27195112656109,537.0,198.0,68.0,469.0,130.0,605.0,266.0,0.6903704772869033,True,hough,157,44,472,359,16.919968787264995,1.0
767,45.33105289043389,45.33105289043389,540.0,197.0,71.0,469.0,126.0,611.0,268.0,0.668504695327881,True,hough,157,44,472,359,16.919968787264995,1.0
768,45.390154654306684,45.390154654306684,539.0,198.0,70.0,469.0,128.0,609.0,268.0,0.6806162636896065,True,hough,157,44,472,359,16.919968787264995,1.0
769,45.44925641817947,45.44925641817947,539.0,198.0,70.0,469.0,128.0,609.0,268.0,0.6808218587423027,True,hough,157,44,472,359,16.919968787264995,1.0
770,45.50835818205227,45.50835818205227,542.0,201.0,68.0,474.0,133.0,610.0,269.0,0.6988023094475511,True,hough,157,44,472,359,16.919968787264995,1.0
771,45.567459945925066,45.567459945925066,542.0,198.0,72.0,470.0,126.0,614.0,270.0,0.657687121195617,True,hough,157,44,472,359,16.919968787264995,1.0
772,45.62656170979786,45.62656170979786,549.0,186.0,84.0,465.0,102.0,633.0,270.0,0.5417289383941897,True,hough,157,44,472,359,16.919968787264995,1.0
773,45.68566347367066,45.68566347367066,540.0,195.0,68.0,472.0,127.0,608.0,263.0,0.6870726793673219,True,hough,157,44,472,359,16.919968787264995,1.0
774,45.744765237543454,45.744765237543454,539.0,197.0,71.0,468.0,126.0,610.0,268.0,0.6725892999532637,True,hough,157,44,472,359,16.919968787264995,1.0
775,45.80386700141625,45.80386700141625,539.0,198.0,70.0,469.0,128.0,609.0,268.0,0.6806080608052525,True,hough,157,44,472,359,16.919968787264995,1.0
776,45.86296876528904,45.86296876528904,540.0,202.0,70.0,470.0,132.0,610.0,272.0,0.6816742189409193,True,hough,157,44,472,359,16.919968787264995,1.0
777,45.922070529161836,45.922070529161836,537.0,198.0,68.0,469.0,130.0,605.0,266.0,0.6919641704691055,True,hough,157,44,472,359,16.919968787264995,1.0
778,45.98117229303463,45.98117229303463,537.0,198.0,68.0,469.0,130.0,605.0,266.0,0.6918413257434868,True,hough,157,44,472,359,16.919968787264995,1.0
779,46.04027405690743,46.04027405690743,537.0,198.0,68.0,469.0,130.0,605.0,266.0,0.6918695327174174,True,hough,157,44,472,359,16.919968787264995,1.0
780,46.099375820780224,46.099375820780224,538.0,199.0,68.0,470.0,131.0,606.0,267.0,0.69488575937354,True,hough,157,44,472,359,16.919968787264995,1.0
781,46.15847758465302,46.15847758465302,538.0,199.0,68.0,470.0,131.0,606.0,267.0,0.694860004224876,True,hough,157,44,472,359,16.919968787264995,1.0
782,46.21757934852582,46.21757934852582,538.0,198.0,68.0,470.0,130.0,606.0,266.0,0.6933388299847558,True,hough,157,44,472,359,16.919968787264995,1.0
783,46.276681112398606,46.276681112398606,538.0,198.0,68.0,470.0,130.0,606.0,266.0,0.693494302066729,True,hough,157,44,472,359,16.919968787264995,1.0
784,46.3357828762714,46.3357828762714,537.0,199.0,68.0,469.0,131.0,605.0,267.0,0.6895184840594157,True,hough,157,44,472,359,16.919968787264995,1.0
785,46.3948846401442,46.3948846401442,537.0,197.0,70.0,467.0,127.0,607.0,267.0,0.6753403900864088,True,hough,157,44,472,359,16.919968787264995,1.0
786,46.453986404016995,46.453986404016995,536.0,198.0,68.0,468.0,130.0,604.0,266.0,0.6869399783379269,True,hough,157,44,472,359,16.919968787264995,1.0
787,46.51308816788979,46.51308816788979,537.0,199.0,68.0,469.0,131.0,605.0,267.0,0.6894663147601208,True,hough,157,44,472,359,16.919968787264995,1.0
788,46.57218993176259,46.57218993176259,538.0,197.0,71.0,467.0,126.0,609.0,268.0,0.6659258959905276,True,hough,157,44,472,359,16.919968787264995,1.0
789,46.631291695635376,46.631291695635376,537.0,203.0,72.0,465.0,131.0,609.0,275.0,0.6590291284128873,True,hough,157,44,472,359,16.919968787264995,1.0
790,46.69039345950817,46.69039345950817,545.0,196.0,75.0,470.0,121.0,620.0,271.0,0.6138270427138711,True,hough,157,44,472,359,16.919968787264995,1.0
791,46.74949522338097,46.74949522338097,537.0,197.0,70.0,467.0,127.0,607.0,267.0,0.6741492977970244,True,hough,157,44,472,359,16.919968787264995,1.0
792,46.808596987253765,46.808596987253765,537.0,197.0,70.0,467.0,127.0,607.0,267.0,0.6741126215770665,True,hough,157,44,472,359,16.919968787264995,1.0
793,46.86769875112656,46.86769875112656,545.0,196.0,75.0,470.0,121.0,620.0,271.0,0.6137260537193489,True,hough,157,44,472,359,16.919968787264995,1.0
794,46.92680051499936,46.92680051499936,545.0,196.0,75.0,470.0,121.0,620.0,271.0,0.6136847998274724,True,hough,157,44,472,359,16.919968787264995,1.0
795,46.98590227887215,46.98590227887215,545.0,196.0,75.0,470.0,121.0,620.0,271.0,0.6134552318327113,True,hough,157,44,472,359,16.919968787264995,1.0
796,47.04500404274494,47.04500404274494,538.0,197.0,69.0,469.0,128.0,607.0,266.0,0.6792903439247828,True,hough,157,44,472,359,16.919968787264995,1.0
797,47.10410580661774,47.10410580661774,539.0,201.0,70.0,469.0,131.0,609.0,271.0,0.6745904997770682,True,hough,157,44,472,359,16.919968787264995,1.0
798,47.163207570490535,47.163207570490535,539.0,197.0,71.0,468.0,126.0,610.0,268.0,0.663104320481174,True,hough,157,44,472,359,16.919968787264995,1.0
799,47.22230933436333,47.22230933436333,537.0,197.0,69.0,468.0,128.0,606.0,266.0,0.6796724814275865,True,hough,157,44,472,359,16.919968787264995,1.0
800,47.28141109823613,47.28141109823613,539.0,201.0,70.0,469.0,131.0,609.0,271.0,0.6764854282421771,True,hough,157,44,472,359,16.919968787264995,1.0
801,47.34051286210892,47.34051286210892,538.0,198.0,68.0,470.0,130.0,606.0,266.0,0.6891256225714908,True,hough,157,44,472,359,16.919968787264995,1.0
802,47.39961462598172,47.39961462598172,539.0,199.0,68.0,471.0,131.0,607.0,267.0,0.6918751156469007,True,hough,157,44,472,359,16.919968787264995,1.0
803,47.45871638985451,47.45871638985451,546.0,197.0,63.0,483.0,134.0,609.0,260.0,0.7288665724946108,True,hough,157,44,472,359,16.919968787264995,1.0
804,47.517818153727305,47.517818153727305,537.0,197.0,67.0,470.0,130.0,604.0,264.0,0.6936962654656545,True,hough,157,44,472,359,16.919968787264995,1.0
805,47.5769199176001,47.5769199176001,539.0,196.0,70.0,469.0,126.0,609.0,266.0,0.677606771302266,True,hough,157,44,472,359,16.919968787264995,1.0
806,47.6360216814729,47.6360216814729,542.0,199.0,69.0,473.0,130.0,611.0,268.0,0.6856112024909666,True,hough,157,44,472,359,16.919968787264995,1.0
807,47.69512344534569,47.69512344534569,542.0,199.0,69.0,473.0,130.0,611.0,268.0,0.6861737786485953,True,hough,157,44,472,359,16.919968787264995,1.0
808,47.75422520921849,47.75422520921849,543.0,196.0,69.0,474.0,127.0,612.0,265.0,0.6928467969762689,True,hough,157,44,472,359,16.919968787264995,1.0
809,47.813326973091286,47.813326973091286,540.0,197.0,72.0,468.0,125.0,612.0,269.0,0.6740270065740649,True,hough,157,44,472,359,16.919968787264995,1.0
810,47.872428736964075,47.872428736964075,542.0,192.0,69.0,473.0,123.0,611.0,261.0,0.6902320850603298,True,hough,157,44,472,359,16.919968787264995,1.0
811,47.93153050083687,47.93153050083687,544.0,191.0,72.0,472.0,119.0,616.0,263.0,0.6646756765463331,True,hough,157,44,472,359,16.919968787264995,1.0
812,47.99063226470967,47.99063226470967,543.0,189.0,71.0,472.0,118.0,614.0,260.0,0.6818695443662126,True,hough,157,44,472,359,16.919968787264995,1.0
813,48.04973402858246,48.04973402858246,544.0,192.0,70.0,474.0,122.0,614.0,262.0,0.6926209657200317,True,hough,157,44,472,359,16.919968787264995,1.0
814,48.10883579245526,48.10883579245526,542.0,195.0,74.0,468.0,121.0,616.0,269.0,0.6603887774136663,True,hough,157,44,472,359,16.919968787264995,1.0
815,48.167937556328056,48.167937556328056,543.0,189.0,71.0,472.0,118.0,614.0,260.0,0.6817623509797832,True,hough,157,44,472,359,16.919968787264995,1.0
816,48.22703932020085,48.22703932020085,542.0,189.0,69.0,473.0,120.0,611.0,258.0,0.6942766175164323,True,hough,157,44,472,359,16.919968787264995,1.0
817,48.28614108407364,48.28614108407364,544.0,192.0,70.0,474.0,122.0,614.0,262.0,0.6905120208931581,True,hough,157,44,472,359,16.919968787264995,1.0
818,48.34524284794644,48.34524284794644,544.0,192.0,70.0,474.0,122.0,614.0,262.0,0.6892931344574285,True,hough,157,44,472,359,16.919968787264995,1.0
819,48.40434461181923,48.40434461181923,543.0,191.0,70.0,473.0,121.0,613.0,261.0,0.6873669441543377,True,hough,157,44,472,359,16.919968787264995,1.0
820,48.46344637569203,48.46344637569203,540.0,193.0,68.0,472.0,125.0,608.0,261.0,0.6916082604042868,True,hough,157,44,472,359,16.919968787264995,1.0
821,48.522548139564826,48.522548139564826,542.0,196.0,70.0,472.0,126.0,612.0,266.0,0.68044647115801,True,hough,157,44,472,359,16.919968787264995,1.0
822,48.58164990343762,48.58164990343762,549.0,192.0,75.0,474.0,117.0,624.0,267.0,0.6145176184063615,True,hough,157,44,472,359,16.919968787264995,1.0
823,48.64075166731042,48.64075166731042,543.0,198.0,69.0,474.0,129.0,612.0,267.0,0.6911938157289168,True,hough,157,44,472,359,16.919968787264995,1.0
824,48.69985343118321,48.69985343118321,542.0,197.0,69.0,473.0,128.0,611.0,266.0,0.6962663663225037,True,hough,157,44,472,359,16.919968787264995,1.0
825,48.758955195056004,48.758955195056004,540.0,197.0,68.0,472.0,129.0,608.0,265.0,0.7034112103674501,True,hough,157,44,472,359,16.919968787264995,1.0
826,48.8180569589288,48.8180569589288,543.0,198.0,68.0,475.0,130.0,611.0,266.0,0.7062909610957318,True,hough,157,44,472,359,16.919968787264995,1.0
827,48.877158722801596,48.877158722801596,542.0,195.0,69.0,473.0,126.0,611.0,264.0,0.6967476841757537,True,hough,157,44,472,359,16.919968787264995,1.0
828,48.93626048667439,48.93626048667439,543.0,196.0,69.0,474.0,127.0,612.0,265.0,0.6977096066730288,True,hough,157,44,472,359,16.919968787264995,1.0
829,48.99536225054719,48.99536225054719,542.0,196.0,68.0,474.0,128.0,610.0,264.0,0.7060271626083949,True,hough,157,44,472,359,16.919968787264995,1.0
830,49.05446401441998,49.05446401441998,544.0,196.0,70.0,474.0,126.0,614.0,266.0,0.6912440226966765,True,hough,157,44,472,359,16.919968787264995,1.0
831,49.113565778292774,49.113565778292774,542.0,196.0,68.0,474.0,128.0,610.0,264.0,0.7073979509099271,True,hough,157,44,472,359,16.919968787264995,1.0
832,49.17266754216557,49.17266754216557,543.0,195.0,69.0,474.0,126.0,612.0,264.0,0.7017950527452299,True,hough,157,44,472,359,16.919968787264995,1.0
833,49.231769306038366,49.231769306038366,543.0,193.0,70.0,473.0,123.0,613.0,263.0,0.6921609664598058,True,hough,157,44,472,359,16.919968787264995,1.0
834,49.29087106991116,49.29087106991116,543.0,193.0,70.0,473.0,123.0,613.0,263.0,0.6926289948212188,True,hough,157,44,472,359,16.919968787264995,1.0
835,49.34997283378396,49.34997283378396,544.0,196.0,69.0,475.0,127.0,613.0,265.0,0.7028146812468412,True,hough,157,44,472,359,16.919968787264995,1.0
836,49.409074597656755,49.409074597656755,551.0,191.0,75.0,476.0,116.0,626.0,266.0,0.6244483332906736,True,hough,157,44,472,359,16.919968787264995,1.0
837,49.468176361529544,49.468176361529544,542.0,193.0,68.0,474.0,125.0,610.0,261.0,0.7040129045094297,True,hough,157,44,472,359,16.919968787264995,1.0
838,49.52727812540234,49.52727812540234,543.0,193.0,69.0,474.0,124.0,612.0,262.0,0.6984175250333624,True,hough,157,44,472,359,16.919968787264995,1.0
839,49.586379889275136,49.586379889275136,542.0,193.0,68.0,474.0,125.0,610.0,261.0,0.7035362990792535,True,hough,157,44,472,359,16.919968787264995,1.0
840,49.64548165314793,49.64548165314793,544.0,198.0,70.0,474.0,128.0,614.0,268.0,0.691335368868919,True,hough,157,44,472,359,16.919968787264995,1.0
841,49.70458341702073,49.70458341702073,544.0,198.0,70.0,474.0,128.0,614.0,268.0,0.6916150720791564,True,hough,157,44,472,359,16.919968787264995,1.0
842,49.763685180893525,49.763685180893525,543.0,197.0,68.0,475.0,129.0,611.0,265.0,0.7069064013428408,True,hough,157,44,472,359,16.919968787264995,1.0
843,49.82278694476632,49.82278694476632,542.0,198.0,71.0,471.0,127.0,613.0,269.0,0.6857267904518978,True,hough,157,44,472,359,16.919968787264995,1.0
844,49.88188870863911,49.88188870863911,543.0,195.0,71.0,472.0,124.0,614.0,266.0,0.6811038396779627,True,hough,157,44,472,359,16.919968787264995,1.0
845,49.940990472511906,49.940990472511906,540.0,202.0,73.0,467.0,129.0,613.0,275.0,0.6674808299925794,True,hough,157,44,472,359,16.919968787264995,1.0
846,50.0000922363847,50.0000922363847,543.0,197.0,68.0,475.0,129.0,611.0,265.0,0.7061656493371091,True,hough,157,44,472,359,16.919968787264995,1.0
847,50.0591940002575,50.0591940002575,543.0,195.0,71.0,472.0,124.0,614.0,266.0,0.6807335902058853,True,hough,157,44,472,359,16.919968787264995,1.0
848,50.118295764130295,50.118295764130295,544.0,198.0,68.0,476.0,130.0,612.0,266.0,0.7073074581116359,True,hough,157,44,472,359,16.919968787264995,1.0
849,50.17739752800309,50.17739752800309,544.0,196.0,71.0,473.0,125.0,615.0,267.0,0.6789998497863001,True,hough,157,44,472,359,16.919968787264995,1.0
850,50.23649929187589,50.23649929187589,542.0,201.0,71.0,471.0,130.0,613.0,272.0,0.6850018749877043,True,hough,157,44,472,359,16.919968787264995,1.0
851,50.295601055748676,50.295601055748676,543.0,196.0,69.0,474.0,127.0,612.0,265.0,0.6973730768507178,True,hough,157,44,472,359,16.919968787264995,1.0
852,50.35470281962147,50.35470281962147,542.0,196.0,69.0,473.0,127.0,611.0,265.0,0.6983739323738757,True,hough,157,44,472,359,16.919968787264995,1.0
853,50.41380458349427,50.41380458349427,542.0,196.0,69.0,473.0,127.0,611.0,265.0,0.6982691414441919,True,hough,157,44,472,359,16.919968787264995,1.0
854,50.472906347367065,50.472906347367065,542.0,201.0,71.0,471.0,130.0,613.0,272.0,0.6854429972090585,True,hough,157,44,472,359,16.919968787264995,1.0
855,50.53200811123986,50.53200811123986,543.0,198.0,68.0,475.0,130.0,611.0,266.0,0.7076611917802151,True,hough,157,44,472,359,16.919968787264995,1.0
856,50.59110987511266,50.59110987511266,542.0,197.0,68.0,474.0,129.0,610.0,265.0,0.7072779483415093,True,hough,157,44,472,359,16.919968787264995,1.0
