frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
127,candidato_selecionado,OK,0.8075255119229411,10.866581415174766,168.0,218.0,1.2976190476190477,28737.0,8,7,1,75.0,74.0
128,candidato_selecionado,OK,0.8072450772034835,10.87688731823479,168.0,218.0,1.2976190476190477,28736.0,8,7,1,75.0,74.0
129,candidato_selecionado,OK,0.8091427902952177,10.908000901510029,167.0,218.0,1.3053892215568863,28733.0,8,7,1,75.0,74.0
130,candidato_selecionado,OK,0.8076829424633516,10.971251302453346,168.0,218.0,1.2976190476190477,28720.5,7,6,1,75.0,74.0
131,candidato_selecionado,OK,0.8077139018443241,10.981609637318979,168.0,218.0,1.2976190476190477,28735.5,7,6,1,75.0,74.0
132,candidato_selecionado,OK,0.8076157913596733,10.969601677148846,168.0,218.0,1.2976190476190477,28728.5,7,6,1,75.0,74.0
133,candidato_selecionado,OK,0.8067951740205375,10.97022512708787,168.0,218.0,1.2976190476190477,28713.5,8,7,1,75.0,74.0
134,candidato_selecionado,OK,0.8076990551506597,10.970731707317073,168.0,218.0,1.2976190476190477,28732.0,8,7,1,75.0,74.0
135,candidato_selecionado,OK,0.8074553710344926,10.988673108796947,168.0,218.0,1.2976190476190477,28724.0,9,8,1,75.0,74.0
136,candidato_selecionado,OK,0.8079066929323111,10.997408158665763,168.0,218.0,1.2976190476190477,28731.0,9,8,1,75.0,74.0
137,candidato_selecionado,OK,0.8076617894620831,11.010992275698158,168.0,218.0,1.2976190476190477,28732.0,9,8,1,75.0,74.0
138,candidato_selecionado,OK,0.8089677753749909,11.000380259630733,167.0,218.0,1.3053892215568863,28739.5,9,8,1,75.0,74.0
139,candidato_selecionado,OK,0.8070813745768469,11.011938108576764,168.0,218.0,1.2976190476190477,28727.5,8,7,1,75.0,74.0
140,candidato_selecionado,OK,0.8091489706103178,11.058901338313103,168.0,218.0,1.2976190476190477,28806.5,8,7,1,75.0,74.0
141,candidato_selecionado,OK,0.8095238620569719,11.085403050108932,168.0,218.0,1.2976190476190477,28848.5,8,7,1,75.0,74.0
142,candidato_selecionado,OK,0.8105196874112577,11.062707831670679,168.0,217.0,1.2916666666666667,28900.0,8,7,1,75.0,74.0
