Kp,Ki,Kd,source,J,stable,accepted,Ts,ess,overshoot_pct,opposite_pct,peak_abs_pct,max_abs_delta_u,u_min_seen,u_max_seen,saturated,poles,zeros
2373.7182283699312,19554.085140089384,842.559987152912,refined,67541.72453146042,True,False,4.8689737947589515,9.113776102773891e-07,88.43639661647656,0.0,188.43639661647657,106.97853136166212,-71.47117737987261,121.5080047828186,True,(-15.80131058605166+187.19876758275024j); (-15.80131058605166-187.19876758275024j); (-0.5686894139483716+4.9214179129628155j); (-0.5686894139483716-4.9214179129628155j),(-1.4086345569239196+4.606917934270548j); (-1.4086345569239196-4.606917934270548j)
1774.7683298777856,48556.978480233396,530.7795318065536,refined,67570.53144903386,True,False,9.915983196639328,2.729036137289701e-06,93.04978659295593,0.0,193.04978659295594,48.00240133523595,-22.51151859911789,62.53187475639244,True,(-16.109797279162994+145.48307627457532j); (-16.109797279162994-145.48307627457532j); (-0.26020272083701934+10.016521005973066j); (-0.26020272083701934-10.016521005973066j),(-1.6718507624410548+9.417393583935997j); (-1.6718507624410548-9.417393583935997j)
1774.7683298777856,49273.20695887035,530.7795318065536,refined,67585.60523305101,True,False,9.845969193838767,5.569779142523259e-06,93.06259093063534,0.0,193.0625909306353,47.99838684929699,-22.50789240067729,62.52786027045347,True,(-16.110903991279123+145.47808201841823j); (-16.110903991279123-145.47808201841823j); (-0.25909600872085203+10.090535761080263j); (-0.25909600872085203-10.090535761080263j),(-1.6718507624410552+9.48876660585457j); (-1.6718507624410552-9.48876660585457j)
2373.7182283699312,30588.97965326923,842.559987152912,refined,67621.3214899823,True,False,4.816963392678535,4.545456292527096e-07,88.50026875845205,0.0,188.50026875845205,106.91996836203005,-71.43458813862196,121.44944178318653,True,(-15.807309659539822+187.16220034486636j); (-15.807309659539822-187.16220034486636j); (-0.5626903404601746+6.17191510376389j); (-0.5626903404601746-6.17191510376389j),(-1.4086345569239196+5.858375028976957j); (-1.4086345569239196-5.858375028976957j)
2373.7182283699312,31040.17532165367,842.559987152912,refined,67624.46440027215,True,False,4.792958591718343,6.93324272786535e-07,88.50288029641413,0.0,188.50288029641413,106.91757163208187,-71.43308602064549,121.44704505323836,True,(-15.80755524658121+187.1607044603082j); (-15.80755524658121-187.1607044603082j); (-0.56244475341876+6.217714031995638j); (-0.56244475341876-6.217714031995638j),(-1.40863455692392+5.903902410392945j); (-1.40863455692392-5.903902410392945j)
2373.7182283699312,78216.34056035755,709.9073319511144,refined,67735.4642811166,True,False,3.630726145229046,6.536781560289272e-08,90.72989915688642,0.0,190.72989915688643,80.39788672214581,-49.06879163977875,94.9273601433023,True,(-15.735635070777185+170.5035585815923j); (-15.735635070777185-170.5035585815923j); (-0.6343649292227922+10.852490420490502j); (-0.6343649292227922-10.852490420490502j),(-1.6718507624410543+10.362584390854188j); (-1.6718507624410543-10.362584390854188j)
2373.7182283699312,48556.978480233396,842.559987152912,refined,67749.48961999145,True,False,4.270854170834167,3.3876943957749164e-07,88.6042638938617,0.0,188.60426389386168,106.82438957331613,-71.37440038019098,121.3538629944726,True,(-15.817107753766209+187.10258579002277j); (-15.817107753766209-187.10258579002277j); (-0.5528922462337827+7.791218974298132j); (-0.5528922462337827-7.791218974298132j),(-1.4086345569239198+7.459627413724355j); (-1.4086345569239198-7.459627413724355j)
2373.7182283699312,49273.20695887035,842.559987152912,refined,67754.62978301404,True,False,4.242848569713943,5.000658757417769e-07,88.60840909476967,0.0,188.60840909476966,106.82057399450102,-71.37198550484358,121.3500474156575,True,(-15.81749908853197+187.10020760817767j); (-15.81749908853197-187.10020760817767j); (-0.5525009114680379+7.848882884705214j); (-0.5525009114680379-7.848882884705214j),(-1.4086345569239196+7.51638899002021j); (-1.4086345569239196-7.51638899002021j)
2373.7182283699312,49999.99999999999,842.559987152912,refined,67759.84682468508,True,False,4.212842568513703,5.040748454856244e-07,88.61261542405633,0.0,188.61261542405632,106.8167016898105,-71.3695337756581,121.34617511096698,True,(-15.817896256041298+187.09779420108927j); (-15.817896256041298-187.09779420108927j); (-0.5521037439587189+7.906970373407173j); (-0.5521037439587189-7.906970373407173j),(-1.40863455692392+7.573552957119133j); (-1.40863455692392-7.573552957119133j)
2373.7182283699312,78216.34056035755,842.559987152912,refined,67964.55791558207,True,False,4.268853770754151,1.8372639469716769e-07,88.77590680967585,0.0,188.77590680967583,106.66602049056684,-71.27338640548346,121.19549391172332,True,(-15.833362753254423+187.00398407565277j); (-15.833362753254423-187.00398407565277j); (-0.5366372467455421+9.903908841051756j); (-0.5366372467455421-9.903908841051756j),(-1.4086345569239198+9.531396820891217j); (-1.4086345569239198-9.531396820891217j)
