frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
181,candidato_selecionado,OK,0.8685581230241748,15.04216618437371,201.0,226.0,1.1243781094527363,32587.5,10,9,1,75.0,38.0
182,candidato_selecionado,OK,0.8713262218783074,15.36158536585366,205.0,227.0,1.1073170731707318,33344.0,14,13,1,75.0,37.0
183,candidato_selecionado,OK,0.872106933828021,15.525724604007063,206.0,225.0,1.0922330097087378,33598.0,13,12,1,75.0,37.0
184,candidato_selecionado,OK,0.8660443601050262,15.487161506150372,206.0,226.0,1.0970873786407767,33565.5,11,10,1,75.0,36.0
185,candidato_selecionado,OK,0.8285245962073506,15.273274853005228,204.0,230.0,1.1274509803921569,29842.5,14,13,1,75.0,35.0
186,candidato_selecionado,OK,0.8261867166811372,14.885099085365853,201.0,229.0,1.1393034825870647,29194.5,13,12,1,75.0,35.0
187,candidato_selecionado,OK,0.8515768119557607,14.759679138053517,200.0,244.0,1.22,33641.5,11,10,1,75.0,34.0
188,candidato_selecionado,OK,0.8431938541116475,14.84298780487805,202.0,242.0,1.198019801980198,33353.0,13,12,1,75.0,34.0
189,candidato_selecionado,OK,0.8234136877337176,15.386435382882292,208.0,230.0,1.1057692307692308,30514.0,17,16,1,75.0,33.0
190,candidato_selecionado,OK,0.8906628892250641,15.86375056458898,211.0,217.0,1.028436018957346,33926.0,14,13,1,75.0,33.0
191,candidato_selecionado,OK,0.8334233216543228,15.949590123390175,210.0,255.0,1.2142857142857142,36451.5,13,12,1,75.0,33.0
192,candidato_selecionado,OK,0.8385244527296228,15.93760802765508,212.0,253.0,1.1933962264150944,37287.5,12,11,1,75.0,33.0
193,candidato_selecionado,OK,0.8453517853801813,15.753972653362899,210.0,251.0,1.1952380952380952,37670.0,12,11,1,75.0,33.0
194,candidato_selecionado,OK,0.8644953911941424,15.462328287075975,208.0,248.0,1.1923076923076923,38496.5,13,12,1,75.0,32.0
195,candidato_selecionado,OK,0.8690329258969108,15.387849070337225,207.0,253.0,1.2222222222222223,38678.0,12,11,1,75.0,32.0
196,candidato_selecionado,OK,0.865130570610742,15.550692434890452,207.0,257.0,1.2415458937198067,38913.5,12,11,1,75.0,32.0
197,candidato_selecionado,OK,0.8419625413036563,15.727741204403195,208.0,287.0,1.3798076923076923,39448.0,9,8,1,75.0,32.0
198,candidato_selecionado,OK,0.8429647739286282,15.703697404401712,207.0,287.0,1.3864734299516908,39488.5,10,9,1,75.0,32.0
199,candidato_selecionado,OK,0.8394667524720588,15.618976348854398,207.0,287.0,1.3864734299516908,39557.5,7,6,1,75.0,32.0
200,candidato_selecionado,OK,0.8384141638296669,15.673245451912024,207.0,288.0,1.391304347826087,39728.5,11,10,1,75.0,32.0
